lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
0.0,0.0,0.0,-0.07155168056488037,-0.020635664463043213,-0.031517283465969825,-0.13650476932525635,-0.11756712198257446,-0.05070762842546728,-0.15269091725349426,-0.22845327854156494,-0.0705205066467407,-0.12057512998580933,-0.3143244981765747,-0.08755666896353986,-0.10935169458389282,-0.3029868006706238,-0.022583512064326072,-0.13727796077728271,-0.44909870624542236,-0.045700719055044914,-0.1521686315536499,-0.5321857631206512,-0.056439758684742714,-0.16329875588417053,-0.6087950468063354,-0.06546563043843534,-0.06680798530578613,-0.32382839918136597,-0.023708510618913436,-0.08587753772735596,-0.39959537982940674,-0.07913763209830549,-0.0883445143699646,-0.2854081988334656,-0.09351545706044462,-0.08701819181442261,-0.1998465657234192,-0.0903922928835037,-0.02183002233505249,-0.3305169343948364,-0.02892710402261045,-0.04006308317184448,-0.4284735321998596,-0.08122836187135007,-0.051144301891326904,-0.31792426109313965,-0.07811411603938367,-0.05542147159576416,-0.23028165102005005,-0.06140683725129392,0.023857593536376953,-0.3247143626213074,-0.0366326658393028,0.04254835844039917,-0.4452272653579712,-0.07191549375306394,0.05052506923675537,-0.5261284112930298,-0.08056520804415968,0.0537911057472229,-0.6110899150371552,-0.07971605047236707
0.0,0.0,0.0,-0.07090044021606445,-0.018190383911132812,-0.03266290323352905,-0.13597625494003296,-0.11513841152191162,-0.05221457154965492,-0.15402477979660034,-0.22439545392990112,-0.07214173422670456,-0.12402063608169556,-0.31289541721343994,-0.0891246472439775,-0.11130845546722412,-0.30108457803726196,-0.02455755630052181,-0.140436053276062,-0.4500088691711426,-0.048428439810038526,-0.15534764528274536,-0.5343114137649536,-0.05968017251706215,-0.1663210391998291,-0.6125244498252869,-0.06897450731611343,-0.068503737449646,-0.32305824756622314,-0.025184075622917135,-0.08719336986541748,-0.3990287780761719,-0.08172555760955902,-0.08984118700027466,-0.28480952978134155,-0.09690952794170471,-0.08893477916717529,-0.19818150997161865,-0.09423406915283294,-0.02322065830230713,-0.3303148150444031,-0.029900274514318426,-0.040760815143585205,-0.4279091954231262,-0.08295855419254394,-0.05194646120071411,-0.31666135787963867,-0.0802907993040094,-0.056690514087677,-0.22874808311462402,-0.06375024215793701,0.022479355335235596,-0.32504814863204956,-0.03716012956118675,0.04126095771789551,-0.4454187750816345,-0.07299144314146133,0.04893076419830322,-0.5258481502532959,-0.08194013433075042,0.051871657371520996,-0.6105797290802002,-0.08114002393102737
0.0,0.0,0.0,-0.07064557075500488,-0.017709732055664062,-0.032345560853137556,-0.13658347725868225,-0.11645716428756714,-0.051023581539048735,-0.15475627779960632,-0.22668617963790894,-0.07016967004980046,-0.12391197681427002,-0.31198298931121826,-0.08653680748189885,-0.10912507772445679,-0.30284982919692993,-0.024382698823465887,-0.13847246766090393,-0.4521369934082031,-0.04743794864858586,-0.15417098999023438,-0.535382866859436,-0.05755243590916592,-0.16577380895614624,-0.6128182709217072,-0.06612071162904698,-0.06649309396743774,-0.3237454295158386,-0.025478014264955107,-0.08566838502883911,-0.40205079317092896,-0.08285775548662144,-0.08964109420776367,-0.286213755607605,-0.09762944794143635,-0.0887717604637146,-0.19632458686828613,-0.09400284803356129,-0.021737217903137207,-0.3297034502029419,-0.030661085163011137,-0.040073275566101074,-0.4272981882095337,-0.08490804350818593,-0.05172330141067505,-0.31742334365844727,-0.08259377396549183,-0.05616199970245361,-0.23013967275619507,-0.06568792230333287,0.023798584938049316,-0.3237707018852234,-0.038315912251128736,0.04239046573638916,-0.4467007517814636,-0.07515104628051716,0.04950439929962158,-0.5283380150794983,-0.08461169666494328,0.05225425958633423,-0.6132237315177917,-0.08390964335645634
0.0,0.0,0.0,-0.07041817903518677,-0.017889082431793213,-0.03343317411157898,-0.1359679400920868,-0.1145060658454895,-0.05325636393639854,-0.15470916032791138,-0.2235143780708313,-0.07348154983732513,-0.12388265132904053,-0.3106905221939087,-0.09072125456545166,-0.10989552736282349,-0.3018888235092163,-0.024574579068158187,-0.13947424292564392,-0.45086783170700073,-0.048001882948611296,-0.15468519926071167,-0.534505695104599,-0.05769663057539276,-0.16512057185173035,-0.6123829185962677,-0.06561329714271835,-0.06770378351211548,-0.3230549693107605,-0.02494119419965557,-0.08641821146011353,-0.40028828382492065,-0.08204114935610107,-0.0894060730934143,-0.28494811058044434,-0.09563977769825271,-0.08748680353164673,-0.19760197401046753,-0.09110579393122009,-0.02329552173614502,-0.32902634143829346,-0.02968185707244686,-0.04096609354019165,-0.4250667095184326,-0.08423037580463699,-0.05212104320526123,-0.3128001093864441,-0.08094957224342636,-0.05590939521789551,-0.22603833675384521,-0.06309819720003418,0.021782219409942627,-0.3232349753379822,-0.036975422271225966,0.04082280397415161,-0.4449903964996338,-0.07373674712393097,0.04858464002609253,-0.5260633528232574,-0.08272953084919266,0.051744043827056885,-0.612010657787323,-0.08153599999162964
0.0,0.0,0.0,-0.07127398252487183,-0.017636537551879883,-0.03274127780940361,-0.13668149709701538,-0.11497986316680908,-0.052180725480578616,-0.15430161356925964,-0.22502607107162476,-0.07208152055289574,-0.12445974349975586,-0.31285005807876587,-0.08914235174205132,-0.11070829629898071,-0.3015647530555725,-0.024915165598653033,-0.13914388418197632,-0.4508852958679199,-0.04825261920239754,-0.15453079342842102,-0.5347661972045898,-0.05842062025811501,-0.16576167941093445,-0.6126198470592499,-0.0669943758800251,-0.06811869144439697,-0.322571337223053,-0.025795958335660174,-0.08731502294540405,-0.40009206533432007,-0.08257722049500771,-0.0901523232460022,-0.2841757535934448,-0.09663756131675072,-0.0885966420173645,-0.19634497165679932,-0.09282686501290627,-0.023488998413085938,-0.32857513427734375,-0.030857322137020304,-0.04132348299026489,-0.4257214665412903,-0.08437479972388573,-0.05236697196960449,-0.31480860710144043,-0.08113675504472084,-0.05659449100494385,-0.22788000106811523,-0.06397618293311425,0.021798372268676758,-0.3226886987686157,-0.03851831271793671,0.040530622005462646,-0.44563257694244385,-0.07500565737035103,0.04800909757614136,-0.5274301469326019,-0.08417738914038964,0.05087965726852417,-0.6127897500991821,-0.08344124942567177
0.0,0.0,0.0,-0.07188785076141357,-0.017231643199920654,-0.03254604619101542,-0.1375630497932434,-0.11412596702575684,-0.051700464450874506,-0.1555127203464508,-0.2240161895751953,-0.07132733520225543,-0.1255970001220703,-0.31219542026519775,-0.08815641608194369,-0.11064893007278442,-0.3005104064941406,-0.02426210139051932,-0.13901516795158386,-0.44901925325393677,-0.04760785680369395,-0.15451008081436157,-0.532520204782486,-0.05785287451104182,-0.16619902849197388,-0.6102964580059052,-0.06643330212787646,-0.06827056407928467,-0.321973979473114,-0.025194228627839266,-0.08816969394683838,-0.3996885418891907,-0.08204431738809603,-0.09096366167068481,-0.284593403339386,-0.09642150160030383,-0.08923071622848511,-0.19590622186660767,-0.09273143019632357,-0.02390986680984497,-0.3282787799835205,-0.03029820788756865,-0.04299801588058472,-0.42512261867523193,-0.08401660528139132,-0.053495705127716064,-0.3144013285636902,-0.0811889236803438,-0.057113707065582275,-0.22720009088516235,-0.06413869466737765,0.021353840827941895,-0.32273203134536743,-0.037936921232500254,0.03959310054779053,-0.4455986022949219,-0.07424542214826602,0.04712200164794922,-0.526958703994751,-0.08337794896320361,0.049873173236846924,-0.6116463541984558,-0.08259628620103854
0.0,0.0,0.0,-0.07137632369995117,-0.016510367393493652,-0.03187167976705041,-0.13734406232833862,-0.1137283444404602,-0.050866607173361444,-0.1556801199913025,-0.22353261709213257,-0.07040204439965692,-0.12498468160629272,-0.30890971422195435,-0.08719483350125756,-0.10942286252975464,-0.3011510968208313,-0.024720308898963594,-0.13791081309318542,-0.4491809606552124,-0.04808634479252305,-0.15353679656982422,-0.5324498414993286,-0.0583541836282393,-0.16521194577217102,-0.6095483899116516,-0.06697332446185555,-0.06722080707550049,-0.321466326713562,-0.02606023248938527,-0.08743184804916382,-0.39880287647247314,-0.08290724043456521,-0.09075766801834106,-0.28320372104644775,-0.09708185826150384,-0.08928561210632324,-0.1946890950202942,-0.0932563427528521,-0.022982001304626465,-0.3269491195678711,-0.03144515637961831,-0.04222822189331055,-0.4234313368797302,-0.08510927443114724,-0.053256094455718994,-0.31204861402511597,-0.08205080364552941,-0.057289183139801025,-0.22474616765975952,-0.06490931247083154,0.02216118574142456,-0.32089394330978394,-0.03930380527583566,0.04027986526489258,-0.4429951310157776,-0.07575438503829446,0.04812610149383545,-0.5243490934371948,-0.08479275141564813,0.05134052038192749,-0.6098822355270386,-0.08392932598201241
0.0,0.0,0.0,-0.07128113508224487,-0.017302989959716797,-0.0318504590614026,-0.13712069392204285,-0.11497139930725098,-0.05053310283257417,-0.1555458903312683,-0.22396135330200195,-0.06970112957789354,-0.1253221035003662,-0.31003206968307495,-0.08602471836640291,-0.1092192530632019,-0.30338484048843384,-0.024010354660291,-0.13713961839675903,-0.44988518953323364,-0.0472625661714261,-0.15281438827514648,-0.5326427817344666,-0.05723718368246011,-0.1646028757095337,-0.609433114528656,-0.0655549485309308,-0.06716173887252808,-0.32387083768844604,-0.02509511076642923,-0.08807408809661865,-0.3985973596572876,-0.08163210936619691,-0.0910915732383728,-0.28224384784698486,-0.09521484561993532,-0.08895325660705566,-0.19456571340560913,-0.0909220669491475,-0.023125529289245605,-0.32878297567367554,-0.030340965844530388,-0.04309499263763428,-0.4214574694633484,-0.0844700355155652,-0.0540197491645813,-0.3079681396484375,-0.08107177355124406,-0.0576741099357605,-0.22081458568572998,-0.06335693039729051,0.02159261703491211,-0.3218296766281128,-0.03801153414680414,0.03954130411148071,-0.44306421279907227,-0.07473608293368272,0.04748070240020752,-0.5233792066574097,-0.08362827637030534,0.05091744661331177,-0.6087647080421448,-0.08246370591952257
0.0,0.0,0.0,-0.07035583257675171,-0.017134487628936768,-0.03321338476077074,-0.1357489824295044,-0.1131066083908081,-0.05289244682923311,-0.15451323986053467,-0.22123241424560547,-0.07288010449543947,-0.12509220838546753,-0.3085262179374695,-0.09000907869473451,-0.10901260375976562,-0.30035871267318726,-0.026783436848077713,-0.13805866241455078,-0.45048367977142334,-0.0507305714620685,-0.15387067198753357,-0.5351398289203644,-0.061112027926597534,-0.16559022665023804,-0.6138903200626373,-0.06980523498192781,-0.06633907556533813,-0.32158637046813965,-0.027582804052386223,-0.08777260780334473,-0.39748990535736084,-0.08522637964621538,-0.09097695350646973,-0.2799597978591919,-0.09915709526673311,-0.08911216259002686,-0.18988674879074097,-0.09504683346882814,-0.021645665168762207,-0.3275047540664673,-0.03254587234393114,-0.04162728786468506,-0.42220133543014526,-0.0869340825213527,-0.05260467529296875,-0.31024688482284546,-0.08349923075572008,-0.056690871715545654,-0.22252070903778076,-0.06591683657303804,0.023843348026275635,-0.3221202492713928,-0.04010346562996858,0.04221463203430176,-0.44416123628616333,-0.07709692449704164,0.04975610971450806,-0.5251493453979492,-0.08623184294835085,0.05240440368652344,-0.6096958816051483,-0.08530449153319353
0.0,0.0,0.0,-0.06967920064926147,-0.017243146896362305,-0.03257805715522011,-0.1349121332168579,-0.1139296293258667,-0.05204763869961937,-0.15286022424697876,-0.2222808599472046,-0.07198230783662041,-0.12281179428100586,-0.307936429977417,-0.08914400498589714,-0.10920190811157227,-0.30177032947540283,-0.026270762562958794,-0.13785186409950256,-0.4529823064804077,-0.04967901717147072,-0.1534423828125,-0.537364661693573,-0.05986505608281334,-0.16527843475341797,-0.6159011423587799,-0.0685488493295594,-0.06602585315704346,-0.3230617642402649,-0.02747667442282875,-0.08655893802642822,-0.39777928590774536,-0.08512969921549995,-0.08998340368270874,-0.2801401615142822,-0.09962605546435555,-0.0886945128440857,-0.1897614598274231,-0.0959315956684037,-0.02092355489730835,-0.32881802320480347,-0.032689093157856064,-0.03965073823928833,-0.42258936166763306,-0.08681340377053459,-0.051028430461883545,-0.3116636276245117,-0.08374990384301384,-0.05578738451004028,-0.2242431640625,-0.0665276707263871,0.024837613105773926,-0.32336676120758057,-0.040434765175191956,0.04294097423553467,-0.44586610794067383,-0.07725950191935738,0.05049169063568115,-0.5272997319698334,-0.08634967218360146,0.05333435535430908,-0.6119441092014313,-0.08539903025349815
0.0,0.0,0.0,-0.0700005292892456,-0.017577290534973145,-0.03313187635568937,-0.13567006587982178,-0.1141362190246582,-0.05314589417604765,-0.15412268042564392,-0.2222219705581665,-0.07360444343714079,-0.12499845027923584,-0.3097025156021118,-0.09118742621568998,-0.11009299755096436,-0.3020300269126892,-0.02666474445788225,-0.1389853060245514,-0.45344144105911255,-0.05042455098656973,-0.15454688668251038,-0.5376848578453064,-0.06061109281210264,-0.16590100526809692,-0.6162081360816956,-0.06919305897383055,-0.06681203842163086,-0.3231683373451233,-0.027774797147792185,-0.08749860525131226,-0.3985535502433777,-0.0858925891580995,-0.09067511558532715,-0.2802407145500183,-0.10037785894302687,-0.0888550877571106,-0.19046837091445923,-0.09653610861925443,-0.021589279174804688,-0.32883793115615845,-0.03298558793095907,-0.04008471965789795,-0.42304307222366333,-0.08755863583711943,-0.05155515670776367,-0.31181883811950684,-0.084413946932834,-0.056259751319885254,-0.2245379090309143,-0.06702514863638243,0.02431166172027588,-0.3232237696647644,-0.04077823585895857,0.042508602142333984,-0.44606757164001465,-0.07778763896850904,0.05019563436508179,-0.5278733372688293,-0.08683611578373274,0.053154587745666504,-0.6125418841838837,-0.0858317775192674
